Id,Date,Open,Close,Symbol,Company
20230322PETR4,2023-03-22,23.39,23.33,PETR4,PETROBRAS PN N2
20230323PETR4,2023-03-23,23.37,22.8,PETR4,PETROBRAS PN N2
20230324PETR4,2023-03-24,22.71,22.79,PETR4,PETROBRAS PN N2
20230327PETR4,2023-03-27,23.11,23.18,PETR4,PETROBRAS PN N2
20230328PETR4,2023-03-28,23.22,23.59,PETR4,PETROBRAS PN N2
20230329PETR4,2023-03-29,23.71,23.9,PETR4,PETROBRAS PN N2
20230331PETR4,2023-03-31,24.0,23.45,PETR4,PETROBRAS PN N2
20230102BBDC4,2023-01-02,14.9,14.75,BBDC4,BRADESCO PN EJ N1
20230103BBDC4,2023-01-03,14.76,14.0,BBDC4,BRADESCO PN EJ N1
20230104BBDC4,2023-01-04,14.15,14.04,BBDC4,BRADESCO PN EJ N1
20230105BBDC4,2023-01-05,14.11,14.65,BBDC4,BRADESCO PN EJ N1
20230106BBDC4,2023-01-06,14.66,15.06,BBDC4,BRADESCO PN EJ N1
20230109BBDC4,2023-01-09,14.31,14.66,BBDC4,BRADESCO PN EJ N1
20230110BBDC4,2023-01-10,14.51,15.1,BBDC4,BRADESCO PN EJ N1
20230111BBDC4,2023-01-11,15.0,15.4,BBDC4,BRADESCO PN EJ N1
20230112BBDC4,2023-01-12,15.31,15.04,BBDC4,BRADESCO PN EJ N1
20230113BBDC4,2023-01-13,14.97,14.99,BBDC4,BRADESCO PN EJ N1
20230116BBDC4,2023-01-16,14.71,14.53,BBDC4,BRADESCO PN EJ N1
20230117BBDC4,2023-01-17,14.54,14.63,BBDC4,BRADESCO PN EJ N1
20230118BBDC4,2023-01-18,14.8,14.85,BBDC4,BRADESCO PN EJ N1
20230119BBDC4,2023-01-19,14.7,14.88,BBDC4,BRADESCO PN EJ N1
20230120BBDC4,2023-01-20,14.85,14.67,BBDC4,BRADESCO PN EJ N1
20230123BBDC4,2023-01-23,14.7,14.05,BBDC4,BRADESCO PN EJ N1
20230124BBDC4,2023-01-24,14.16,14.2,BBDC4,BRADESCO PN EJ N1
20230125BBDC4,2023-01-25,14.2,14.1,BBDC4,BRADESCO PN EJ N1
20230126BBDC4,2023-01-26,14.1,14.14,BBDC4,BRADESCO PN EJ N1
20230127BBDC4,2023-01-27,14.1,13.72,BBDC4,BRADESCO PN EJ N1
20230130BBDC4,2023-01-30,13.62,13.79,BBDC4,BRADESCO PN EJ N1
20230131BBDC4,2023-01-31,13.86,14.02,BBDC4,BRADESCO PN EJ N1
20230201BBDC4,2023-02-01,14.02,13.75,BBDC4,BRADESCO PN EJ N1
20230202BBDC4,2023-02-02,13.63,13.94,BBDC4,BRADESCO PN EJ N1
20230203BBDC4,2023-02-03,13.85,13.63,BBDC4,BRADESCO PN EJ N1
20230206BBDC4,2023-02-06,13.63,13.58,BBDC4,BRADESCO PN EJ N1
20230207BBDC4,2023-02-07,13.65,13.5,BBDC4,BRADESCO PN EJ N1
20230208BBDC4,2023-02-08,13.64,14.16,BBDC4,BRADESCO PN EJ N1
20230209BBDC4,2023-02-09,14.2,13.8,BBDC4,BRADESCO PN EJ N1
20230210BBDC4,2023-02-10,12.7,12.67,BBDC4,BRADESCO PN EJ N1
20230213BBDC4,2023-02-13,12.7,13.12,BBDC4,BRADESCO PN EJ N1
20230214BBDC4,2023-02-14,13.13,13.24,BBDC4,BRADESCO PN EJ N1
20230215BBDC4,2023-02-15,13.23,13.76,BBDC4,BRADESCO PN EJ N1
20230216BBDC4,2023-02-16,13.62,14.02,BBDC4,BRADESCO PN EJ N1
20230217BBDC4,2023-02-17,13.99,13.94,BBDC4,BRADESCO PN EJ N1
20230222BBDC4,2023-02-22,13.7,13.8,BBDC4,BRADESCO PN EJ N1
20230223BBDC4,2023-02-23,13.83,13.74,BBDC4,BRADESCO PN EJ N1
20230224BBDC4,2023-02-24,13.73,13.3,BBDC4,BRADESCO PN EJ N1
20230227BBDC4,2023-02-27,13.37,13.17,BBDC4,BRADESCO PN EJ N1
20230228BBDC4,2023-02-28,13.21,13.08,BBDC4,BRADESCO PN EJ N1
20230301BBDC4,2023-03-01,13.18,12.98,BBDC4,BRADESCO PN EJ N1
20230302BBDC4,2023-03-02,12.92,12.79,BBDC4,BRADESCO PN EJ N1
20230303BBDC4,2023-03-03,12.84,12.86,BBDC4,BRADESCO PN EJ N1
20230306BBDC4,2023-03-06,12.95,13.29,BBDC4,BRADESCO PN EJ N1
20230307BBDC4,2023-03-07,13.27,13.6,BBDC4,BRADESCO PN EJ N1
20230308BBDC4,2023-03-08,13.66,14.02,BBDC4,BRADESCO PN EJ N1
20230309BBDC4,2023-03-09,13.99,13.97,BBDC4,BRADESCO PN EJ N1
20230310BBDC4,2023-03-10,13.86,13.57,BBDC4,BRADESCO PN EJ N1
20230313BBDC4,2023-03-13,13.5,13.42,BBDC4,BRADESCO PN EJ N1
20230314BBDC4,2023-03-14,13.29,13.34,BBDC4,BRADESCO PN EJ N1
20230315BBDC4,2023-03-15,13.14,13.53,BBDC4,BRADESCO PN EJ N1
20230316BBDC4,2023-03-16,13.52,13.91,BBDC4,BRADESCO PN EJ N1
20230317BBDC4,2023-03-17,13.78,13.33,BBDC4,BRADESCO PN EJ N1
20230320BBDC4,2023-03-20,13.36,13.1,BBDC4,BRADESCO PN EJ N1
20230321BBDC4,2023-03-21,13.19,13.14,BBDC4,BRADESCO PN EJ N1
20230322BBDC4,2023-03-22,13.14,13.02,BBDC4,BRADESCO PN EJ N1
20230323BBDC4,2023-03-23,13.07,12.57,BBDC4,BRADESCO PN EJ N1
20230324BBDC4,2023-03-24,12.68,12.71,BBDC4,BRADESCO PN EJ N1
20230327BBDC4,2023-03-27,12.86,12.94,BBDC4,BRADESCO PN EJ N1
20230328BBDC4,2023-03-28,12.9,12.92,BBDC4,BRADESCO PN EJ N1
20230329BBDC4,2023-03-29,12.96,12.99,BBDC4,BRADESCO PN EJ N1
20230331BBDC4,2023-03-31,13.37,13.17,BBDC4,BRADESCO PN EJ N1
20230102AZUL4,2023-01-02,10.82,10.3,AZUL4,AZUL PN N2
20230103AZUL4,2023-01-03,10.43,10.16,AZUL4,AZUL PN N2
20230104AZUL4,2023-01-04,10.28,10.56,AZUL4,AZUL PN N2
20230105AZUL4,2023-01-05,10.63,11.55,AZUL4,AZUL PN N2
20230106AZUL4,2023-01-06,11.52,11.84,AZUL4,AZUL PN N2
20230109AZUL4,2023-01-09,11.52,12.0,AZUL4,AZUL PN N2
20230110AZUL4,2023-01-10,11.88,12.34,AZUL4,AZUL PN N2
20230111AZUL4,2023-01-11,12.33,12.35,AZUL4,AZUL PN N2
20230112AZUL4,2023-01-12,12.3,12.32,AZUL4,AZUL PN N2
20230113AZUL4,2023-01-13,12.17,11.66,AZUL4,AZUL PN N2
20230116AZUL4,2023-01-16,11.59,11.25,AZUL4,AZUL PN N2
20230117AZUL4,2023-01-17,11.34,11.27,AZUL4,AZUL PN N2
20230118AZUL4,2023-01-18,11.55,11.51,AZUL4,AZUL PN N2
20230119AZUL4,2023-01-19,11.36,11.48,AZUL4,AZUL PN N2
20230120AZUL4,2023-01-20,11.53,11.25,AZUL4,AZUL PN N2
20230123AZUL4,2023-01-23,11.31,11.38,AZUL4,AZUL PN N2
20230124AZUL4,2023-01-24,11.41,11.74,AZUL4,AZUL PN N2
20230125AZUL4,2023-01-25,11.72,11.99,AZUL4,AZUL PN N2
20230126AZUL4,2023-01-26,12.05,12.04,AZUL4,AZUL PN N2
20230127AZUL4,2023-01-27,12.04,11.76,AZUL4,AZUL PN N2
20230130AZUL4,2023-01-30,11.78,11.58,AZUL4,AZUL PN N2
20230131AZUL4,2023-01-31,11.58,11.85,AZUL4,AZUL PN N2
20230201AZUL4,2023-02-01,11.88,11.61,AZUL4,AZUL PN N2
20230202AZUL4,2023-02-02,11.52,12.44,AZUL4,AZUL PN N2
20230203AZUL4,2023-02-03,12.36,11.42,AZUL4,AZUL PN N2
20230206AZUL4,2023-02-06,11.42,11.42,AZUL4,AZUL PN N2
20230207AZUL4,2023-02-07,11.44,11.06,AZUL4,AZUL PN N2
20230208AZUL4,2023-02-08,11.23,10.8,AZUL4,AZUL PN N2
20230209AZUL4,2023-02-09,10.77,9.52,AZUL4,AZUL PN N2
20230210AZUL4,2023-02-10,9.67,8.81,AZUL4,AZUL PN N2
20230213AZUL4,2023-02-13,8.82,8.43,AZUL4,AZUL PN N2
20230214AZUL4,2023-02-14,8.5,8.0,AZUL4,AZUL PN N2
20230215AZUL4,2023-02-15,8.0,8.41,AZUL4,AZUL PN N2
20230216AZUL4,2023-02-16,8.37,8.03,AZUL4,AZUL PN N2
20230217AZUL4,2023-02-17,7.99,7.79,AZUL4,AZUL PN N2
20230222AZUL4,2023-02-22,7.74,7.35,AZUL4,AZUL PN N2
20230223AZUL4,2023-02-23,7.42,7.26,AZUL4,AZUL PN N2
20230224AZUL4,2023-02-24,7.24,7.62,AZUL4,AZUL PN N2
20230227AZUL4,2023-02-27,7.62,7.4,AZUL4,AZUL PN N2
20230228AZUL4,2023-02-28,7.45,7.13,AZUL4,AZUL PN N2
20230301AZUL4,2023-03-01,7.21,6.89,AZUL4,AZUL PN N2
20230302AZUL4,2023-03-02,6.91,6.79,AZUL4,AZUL PN N2
20230303AZUL4,2023-03-03,6.83,7.24,AZUL4,AZUL PN N2
20230306AZUL4,2023-03-06,8.45,9.99,AZUL4,AZUL PN N2
20230307AZUL4,2023-03-07,10.03,12.0,AZUL4,AZUL PN N2
20230308AZUL4,2023-03-08,11.92,11.98,AZUL4,AZUL PN N2
20230309AZUL4,2023-03-09,11.96,14.25,AZUL4,AZUL PN N2
20230310AZUL4,2023-03-10,13.93,12.64,AZUL4,AZUL PN N2
20230313AZUL4,2023-03-13,12.51,12.38,AZUL4,AZUL PN N2
20230314AZUL4,2023-03-14,12.54,12.73,AZUL4,AZUL PN N2
20230315AZUL4,2023-03-15,12.56,12.92,AZUL4,AZUL PN N2
20230316AZUL4,2023-03-16,12.86,13.36,AZUL4,AZUL PN N2
20230317AZUL4,2023-03-17,13.33,12.98,AZUL4,AZUL PN N2
20230320AZUL4,2023-03-20,13.09,12.8,AZUL4,AZUL PN N2
20230321AZUL4,2023-03-21,12.92,12.94,AZUL4,AZUL PN N2
20230322AZUL4,2023-03-22,12.98,12.28,AZUL4,AZUL PN N2
20230323AZUL4,2023-03-23,12.36,11.19,AZUL4,AZUL PN N2
20230324AZUL4,2023-03-24,11.29,11.68,AZUL4,AZUL PN N2
20230327AZUL4,2023-03-27,11.88,11.34,AZUL4,AZUL PN N2
20230328AZUL4,2023-03-28,11.29,11.76,AZUL4,AZUL PN N2
20230329AZUL4,2023-03-29,11.81,11.68,AZUL4,AZUL PN N2
20230331AZUL4,2023-03-31,12.2,12.03,AZUL4,AZUL PN N2
20230102ABEV3,2023-01-02,14.4,14.19,ABEV3,AMBEV S/A ON
20230103ABEV3,2023-01-03,14.16,14.17,ABEV3,AMBEV S/A ON
20230104ABEV3,2023-01-04,14.28,14.25,ABEV3,AMBEV S/A ON
20230105ABEV3,2023-01-05,14.27,14.29,ABEV3,AMBEV S/A ON
20230106ABEV3,2023-01-06,14.3,14.32,ABEV3,AMBEV S/A ON
20230109ABEV3,2023-01-09,14.29,14.4,ABEV3,AMBEV S/A ON
20230110ABEV3,2023-01-10,14.26,14.54,ABEV3,AMBEV S/A ON
20230111ABEV3,2023-01-11,14.51,14.29,ABEV3,AMBEV S/A ON
20230112ABEV3,2023-01-12,13.8,14.1,ABEV3,AMBEV S/A ON
20230113ABEV3,2023-01-13,14.0,13.88,ABEV3,AMBEV S/A ON
20230116ABEV3,2023-01-16,13.72,13.2,ABEV3,AMBEV S/A ON
20230117ABEV3,2023-01-17,13.3,13.86,ABEV3,AMBEV S/A ON
20230118ABEV3,2023-01-18,13.93,13.78,ABEV3,AMBEV S/A ON
20230119ABEV3,2023-01-19,13.67,13.64,ABEV3,AMBEV S/A ON
20230120ABEV3,2023-01-20,13.55,13.53,ABEV3,AMBEV S/A ON
20230123ABEV3,2023-01-23,13.56,13.42,ABEV3,AMBEV S/A ON
20230124ABEV3,2023-01-24,13.42,13.61,ABEV3,AMBEV S/A ON
20230125ABEV3,2023-01-25,13.55,13.71,ABEV3,AMBEV S/A ON
20230126ABEV3,2023-01-26,13.7,13.74,ABEV3,AMBEV S/A ON
20230127ABEV3,2023-01-27,13.75,13.65,ABEV3,AMBEV S/A ON
20230130ABEV3,2023-01-30,13.69,13.53,ABEV3,AMBEV S/A ON
20230131ABEV3,2023-01-31,13.62,13.66,ABEV3,AMBEV S/A ON
20230201ABEV3,2023-02-01,13.64,13.18,ABEV3,AMBEV S/A ON
20230202ABEV3,2023-02-02,13.06,13.11,ABEV3,AMBEV S/A ON
20230203ABEV3,2023-02-03,13.07,12.98,ABEV3,AMBEV S/A ON
20230206ABEV3,2023-02-06,13.04,13.02,ABEV3,AMBEV S/A ON
20230207ABEV3,2023-02-07,13.02,12.96,ABEV3,AMBEV S/A ON
20230208ABEV3,2023-02-08,13.04,13.19,ABEV3,AMBEV S/A ON
20230209ABEV3,2023-02-09,13.15,13.02,ABEV3,AMBEV S/A ON
20230210ABEV3,2023-02-10,12.98,12.86,ABEV3,AMBEV S/A ON
20230213ABEV3,2023-02-13,12.86,13.13,ABEV3,AMBEV S/A ON
20230214ABEV3,2023-02-14,13.15,13.0,ABEV3,AMBEV S/A ON
20230215ABEV3,2023-02-15,12.99,13.23,ABEV3,AMBEV S/A ON
20230216ABEV3,2023-02-16,13.25,13.08,ABEV3,AMBEV S/A ON
20230217ABEV3,2023-02-17,13.04,13.2,ABEV3,AMBEV S/A ON
20230222ABEV3,2023-02-22,13.05,13.21,ABEV3,AMBEV S/A ON
20230223ABEV3,2023-02-23,13.21,13.25,ABEV3,AMBEV S/A ON
20230224ABEV3,2023-02-24,13.22,13.32,ABEV3,AMBEV S/A ON
20230227ABEV3,2023-02-27,13.38,13.4,ABEV3,AMBEV S/A ON
20230228ABEV3,2023-02-28,13.43,13.39,ABEV3,AMBEV S/A ON
20230301ABEV3,2023-03-01,13.42,13.47,ABEV3,AMBEV S/A ON
20230302ABEV3,2023-03-02,13.47,13.13,ABEV3,AMBEV S/A ON
20230303ABEV3,2023-03-03,13.12,13.11,ABEV3,AMBEV S/A ON
20230306ABEV3,2023-03-06,13.18,13.5,ABEV3,AMBEV S/A ON
20230307ABEV3,2023-03-07,13.47,13.43,ABEV3,AMBEV S/A ON
20230308ABEV3,2023-03-08,13.4,13.62,ABEV3,AMBEV S/A ON
20230309ABEV3,2023-03-09,13.56,13.6,ABEV3,AMBEV S/A ON
20230310ABEV3,2023-03-10,13.52,13.51,ABEV3,AMBEV S/A ON
20230313ABEV3,2023-03-13,13.5,13.61,ABEV3,AMBEV S/A ON
20230314ABEV3,2023-03-14,13.61,13.95,ABEV3,AMBEV S/A ON
20230315ABEV3,2023-03-15,13.8,14.02,ABEV3,AMBEV S/A ON
20230316ABEV3,2023-03-16,14.0,14.26,ABEV3,AMBEV S/A ON
20230317ABEV3,2023-03-17,14.2,14.22,ABEV3,AMBEV S/A ON
20230320ABEV3,2023-03-20,14.2,14.12,ABEV3,AMBEV S/A ON
20230321ABEV3,2023-03-21,14.14,13.95,ABEV3,AMBEV S/A ON
20230322ABEV3,2023-03-22,13.91,13.95,ABEV3,AMBEV S/A ON
20230323ABEV3,2023-03-23,14.01,13.78,ABEV3,AMBEV S/A ON
20230324ABEV3,2023-03-24,13.84,13.89,ABEV3,AMBEV S/A ON
20230327ABEV3,2023-03-27,14.0,13.93,ABEV3,AMBEV S/A ON
20230328ABEV3,2023-03-28,13.95,14.59,ABEV3,AMBEV S/A ON
20230329ABEV3,2023-03-29,14.66,14.81,ABEV3,AMBEV S/A ON
20230331ABEV3,2023-03-31,14.87,14.33,ABEV3,AMBEV S/A ON
